Time,step,pos_x,pos_y,angle,action,reward,episode_reward
2019年11月17日14:00:18,11,49.799102783203100,85.6752217610677,41,1,-10.246749414797000,746.6100370994350
2019年11月17日14:00:24,12,49.833333333333300,85.66666666666670,41,1,-11.636291933792200,734.9737451656420
2019年11月17日14:00:29,13,49.833333333333300,85.5,41,1,-8.991179040637290,725.982566125005
2019年11月17日14:00:35,14,49.666666666666700,85.16666666666670,41,1,-10.0570781449386,715.9254879800660
2019年11月17日14:00:40,15,49.833333333333300,85.66666666666670,41,1,-10.0,705.9254879800660
2019年11月17日14:01:07,0,8.666666666666670,49.666666666666700,40,2,-10.0,-10.0
2019年11月17日14:01:12,1,13.166666666666700,53.5,40,2,-10.0,-20.0
2019年11月17日14:01:18,2,13.96124013264970,33.0,34,1,-3.5157907719710100,-23.515790771971000
2019年11月17日14:01:25,3,27.849835713704400,3.8333333333333300,32,0,97.83687533734170,74.32108456537070
2019年11月17日14:01:32,4,28.206270853678400,3.3333333333333300,28,4,-10.0,64.32108456537070
2019年11月17日14:01:38,5,28.686665852864600,11.166666666666700,29,4,7.343269386784640,71.6643539521553
2019年11月17日14:01:44,6,25.5,19.833333333333300,29,4,-30.720065296894200,40.94428865526110
2019年11月17日14:01:50,7,32.166666666666700,21.666666666666700,30,1,-10.0,30.94428865526110
2019年11月17日14:01:55,8,16.333333333333300,28.0,30,1,-162.3392288850470,-131.39494022978600
2019年11月17日14:02:01,9,27.666666666666700,20.666666666666700,29,2,96.54841460426810,-34.846525625517600
2019年11月17日14:02:06,10,27.666666666666700,20.666666666666700,32,2,-10.0,-44.846525625517600
2019年11月17日14:02:11,11,29.166666666666700,12.833333333333300,38,2,-10.0,-54.846525625517600
2019年11月17日14:02:18,12,36.666666666666700,2.8333333333333300,34,4,131.42176464136600,76.57523901584820
2019年11月17日14:02:24,13,42.833333333333300,0.3333333333333330,29,4,137.14519576673400,213.72043478258200
2019年11月17日14:02:31,14,66.0,0.3333333333333330,52,4,241.9206722973910,455.64110707997300
2019年11月17日14:02:38,15,46.166666666666700,3.8333333333333300,28,0,-73.58882612595980,382.0522809540130
2019年11月17日14:02:45,16,56.52807108561200,20.0,32,3,111.41627381429900,493.4685547683130
2019年11月17日14:02:50,17,67.6956532796224,17.333333333333300,26,2,-10.0,483.4685547683130
2019年11月17日14:02:57,18,67.6956532796224,17.333333333333300,51,3,-10.0,473.4685547683130
2019年11月17日14:03:02,19,71.50000000000000,21.333333333333300,44,2,-123.35852631503200,350.1100284532810
2019年11月17日14:03:09,20,67.83333333333330,0.5,59,3,-163.701360722861,186.40866773042000
2019年11月17日14:03:15,21,64.83363850911460,4.715775807698570,59,3,-80.42890127348980,105.97976645693000
2019年11月17日14:03:21,22,72.83333333333330,15.166666666666700,59,2,76.96773591009300,182.947502367023
2019年11月17日14:03:28,23,71.60901387532550,12.07745107014970,52,0,-15.895562145292400,167.0519402217310
2019年11月17日14:03:34,24,71.56162516276040,11.442398071289100,43,2,-14.32448234042200,152.72745788130900
2019年11月17日14:03:39,25,71.69176737467450,11.664024353027300,43,2,-8.452248592717810,144.27520928859100
2019年11月17日14:03:44,26,71.7186024983724,11.928881327311200,41,2,-10.0,134.27520928859100
2019年11月17日14:03:50,27,74.83333333333330,3.0,41,1,2.9355683729502900,137.2107776615410
2019年11月17日14:03:56,28,75.33333333333330,3.0,58,1,-200.38526489514800,-63.17448723360680
2019年11月17日14:04:03,29,83.83333333333330,34.333333333333300,57,0,-71.88746441698210,-135.06195165058900
2019年11月17日14:04:10,30,79.79383850097660,36.83991495768230,54,4,-704.9735174428900,-840.0354690934790
2019年11月17日14:04:16,31,77.16666666666670,34.333333333333300,54,3,-10.0,-850.0354690934790
2019年11月17日14:04:21,32,91.54705810546880,26.833333333333300,57,1,127.1452604927440,-722.8902086007350
2019年11月17日14:04:28,33,94.16666666666670,17.333333333333300,53,3,44.01608584791320,-678.8741227528210
2019年11月17日14:04:34,34,96.0,22.666666666666700,43,3,16.116880619772800,-662.7572421330490
2019年11月17日14:04:41,35,131.48684692382800,17.166666666666700,62,3,339.7633521848830,-322.99388994816600
2019年11月17日14:04:46,36,137.33333333333300,10.0,29,2,67.11405811836190,-255.87983182980400
2019年11月17日14:04:53,37,163.7209676106770,17.820335388183600,29,4,256.66513651821800,0.7853046884139870
2019年11月17日14:05:00,38,154.16666666666700,49.166666666666700,48,0,-18.221042380438900,-17.43573769202490
2019年11月17日14:05:05,39,164.0,48.5,54,1,52.5471597436632,35.11142205163830
2019年11月17日14:05:52,0,13.451456705729200,42.49029032389320,57,1,55.31999112609300,55.31999112609300
2019年11月17日14:05:59,1,48.0,59.0,56,0,374.9047421398190,430.2247332659120
2019年11月17日14:06:04,2,56.933736165364600,59.02208964029950,29,2,60.05215300365220,490.2768862695650
2019年11月17日14:06:10,3,66.66666666666670,52.5,29,2,153.9423758349610,644.2192621045250
2019年11月17日14:06:16,4,70.0,48.833333333333300,25,2,26.783387025326100,671.0026491298510
2019年11月17日14:06:21,5,73.0,37.166666666666700,30,2,34.149702106998900,705.1523512368500
2019年11月17日14:06:26,6,62.833333333333300,29.833333333333300,36,1,-90.77786431062610,614.3744869262240
2019年11月17日14:06:34,7,83.33333333333330,19.166666666666700,48,0,112.62351155715300,726.9979984833770
2019年11月17日14:06:41,8,106.5,0.5,49,0,180.07219293961600,907.0701914229930
2019年11月17日14:06:46,9,109.16554768880200,0.5005611578623450,30,2,-343.77307849496300,563.2971129280310
2019年11月17日14:06:53,10,108.66666666666700,0.3333333333333330,32,4,-212.73743452298900,350.5596784050420
2019年11月17日14:07:00,11,112.0,0.3333333333333330,32,3,-20.05450736275440,330.50517104228700
2019年11月17日14:07:06,12,116.0,0.6666666666666670,27,3,-10.0,320.50517104228700
2019年11月17日14:07:13,13,101.89966837565100,34.15719095865890,31,3,-88.01720044622270,232.48797059606500
2019年11月17日14:07:19,14,96.66666666666670,31.16666666666670,63,4,-182.09663824995300,50.391332346111100
2019年11月17日14:07:24,15,104.17073567708300,25.666666666666700,31,2,-19.88784617857390,30.503486167537200
2019年11月17日14:07:31,16,125.86625162760400,36.49177042643230,52,3,231.94769317240900,262.451179339946
2019年11月17日14:07:38,17,113.1656494140630,0.4998311201731360,27,0,-296.22695567968100,-33.77577633973490
2019年11月17日14:07:45,18,119.4810078938800,10.333333333333300,38,3,45.0824169973302,11.306640657595300
2019年11月17日14:07:51,19,114.16616821289100,0.6666666666666670,57,3,-106.80133742691000,-95.494696769315
2019年11月17日14:07:58,20,111.28455607096400,13.5,53,4,-52.68036938547740,-148.17506615479200
2019年11月17日14:08:04,21,112.09146118164100,10.333333333333300,29,4,-65.99031564503780,-214.16538179983000
2019年11月17日14:08:09,22,109.0,0.3333333333333330,29,1,-10.0,-224.16538179983000
2019年11月17日14:08:16,23,87.16666666666670,36.333333333333300,32,3,-256.0895681330140,-480.25494993284400
2019年11月17日14:08:23,24,92.16666666666670,38.5,35,3,88.26081010405550,-391.994139828789
2019年11月17日14:08:29,25,124.83333333333300,0.16666666666666700,37,2,169.74375936815100,-222.25038046063800
2019年11月17日14:08:36,26,121.33333333333300,42.833333333333300,61,3,233.60539004738900,11.35500958675120
2019年11月17日14:08:41,27,135.66666666666700,0.5,40,2,122.07694176717400,133.431951353925
2019年11月17日14:08:48,28,130.83333333333300,67.83333333333330,53,4,-16.65482461969670,116.77712673422800
2019年11月17日14:08:53,29,136.5,53.333333333333300,27,2,178.7415164709960,295.51864320522400
2019年11月17日14:08:58,30,137.66666666666700,58.833333333333300,27,1,-10.0,285.51864320522400
2019年11月17日14:09:21,31,130.33333333333300,51.833333333333300,58,1,-10.0,275.51864320522400
2019年11月17日14:09:26,32,135.16666666666700,36.333333333333300,61,1,70.32953703011910,345.8481802353440
2019年11月17日14:09:40,33,143.5877176920570,40.97807057698570,56,1,101.13215315818200,446.98033339352500
2019年11月17日14:09:46,34,8.500000000000000,34.96540832519530,58,3,-1362.9217796960600,-915.9414463025390
2019年11月17日14:09:53,35,144.5,0.5,29,0,-123.98543237459000,-1039.9268786771300
2019年11月17日14:10:00,36,147.16666666666700,0.5,27,4,-10.0,-1049.9268786771300
2019年11月17日14:10:07,37,143.50000000000000,0.5,27,4,-10.0,-1059.9268786771300
2019年11月17日14:10:13,38,143.50000000000000,0.5,28,4,-10.0,-1069.9268786771300
2019年11月17日14:10:19,39,143.50000000000000,0.5,34,4,-10.0,-1079.9268786771300
2019年11月17日14:11:12,0,12.529247283935500,47.1398671468099,59,1,64.26170715346590,64.26170715346590
2019年11月17日14:11:17,1,17.38906097412110,51.96842447916670,52,1,65.26861336023640,129.5303205137020
2019年11月17日14:11:23,2,16.76151402791340,63.51795450846350,40,1,-22.313672875830800,107.21664763787100
2019年11月17日14:11:29,3,32.333333333333300,55.833333333333300,37,3,146.01910679055400,253.23575442842600
2019年11月17日14:11:34,4,41.879768371582000,65.04781595865890,46,1,78.84659476035150,332.08234918877700
2019年11月17日14:11:41,5,41.333333333333300,65.33333333333330,60,3,-10.0,322.08234918877700
2019年11月17日14:11:46,6,68.83333333333330,56.5,24,2,105.14356281533600,427.2259120041140
2019年11月17日14:11:51,7,72.16666666666670,47.0,29,2,99.1620415531122,526.3879535572260
2019年11月17日14:11:59,8,160.16666666666700,82.66666666666670,60,0,805.0644908590350,1331.4524444162600
2019年11月17日14:12:05,9,185.8897501627600,11.166666666666700,60,4,307.9050139538910,1639.3574583701500
2019年11月17日14:12:11,10,205.83333333333300,22.166666666666700,55,1,31.433589641693400,1670.791048011850
2019年11月17日14:12:17,11,206.5,17.0,57,3,16.431442605810700,1687.222490617660
2019年11月17日14:12:24,12,137.832763671875,0.4987569252649940,35,3,-689.8352338729510,997.3872567447050
2019年11月17日14:12:30,13,120.60638427734400,44.5567372639974,29,4,-103.7434407825480,893.6438159621570
2019年11月17日14:12:35,14,107.16666666666700,55.666666666666700,28,1,-59.74546752771200,833.8983484344450
2019年11月17日14:12:41,15,99.16666666666670,49.0,28,1,-104.4578582981430,729.4404901363020
2019年11月17日14:12:47,16,90.16666666666670,87.83333333333330,53,1,-146.71528101239500,582.7252091239070
2019年11月17日14:12:53,17,90.16666666666670,44.0,52,3,-94.83575365219570,487.8894554717120
2019年11月17日14:12:59,18,80.16666666666670,40.166666666666700,29,1,679.8199646403640,1167.7094201120800
2019年11月17日14:13:06,19,47.833333333333300,41.0,29,0,-318.10170321040000,849.6077169016750
2019年11月17日14:13:13,20,52.166666666666700,45.666666666666700,25,3,12.138061887730800,861.7457787894060
2019年11月17日14:13:20,21,49.5,30.666666666666700,28,0,-64.86345848386380,796.8823203055420
2019年11月17日14:13:26,22,48.666666666666700,42.833333333333300,31,3,-13.570125523616000,783.3121947819270
2019年11月17日14:13:33,23,54.0,50.0,45,3,-10.0,773.3121947819270
2019年11月17日14:13:40,24,58.666666666666700,4.736433982849120,49,0,-10.0,763.3121947819270
2019年11月17日14:13:46,25,29.333333333333300,7.537634531656900,62,2,-10.0,753.3121947819270
2019年11月17日14:13:51,26,30.25378672281900,68.54924011230470,62,1,-10.0,743.3121947819270
2019年11月17日14:13:57,27,30.25378672281900,68.54924011230470,61,2,-10.0,733.3121947819270
2019年11月17日14:14:02,28,30.25378672281900,68.54924011230470,44,2,-10.0,723.3121947819270
2019年11月17日14:14:09,29,16.333333333333300,65.33333333333330,33,3,-145.63604822818600,577.6761465537400
2019年11月17日14:14:15,30,71.16666666666670,0.6666666666666670,42,4,-10.0,567.6761465537400
2019年11月17日14:14:20,31,25.166666666666700,63.0,36,2,-45.954015501583300,521.7221310521570
2019年11月17日14:14:27,32,90.66666666666670,0.8333333333333330,52,0,587.6107762133670,1109.3329072655200
2019年11月17日14:14:34,33,90.33333333333330,0.6666666666666670,47,3,-10.0,1099.3329072655200
2019年11月17日14:14:40,34,90.33333333333330,0.6666666666666670,54,3,-10.0,1089.3329072655200
2019年11月17日14:14:46,35,70.5,0.5,36,3,226.7628415982300,1316.0957488637500
2019年11月17日14:14:53,36,154.33333333333300,0.5,45,3,-10.0,1306.0957488637500
2019年11月17日14:15:00,37,154.33333333333300,0.5,48,0,-10.0,1296.0957488637500
2019年11月17日14:15:08,38,154.33333333333300,0.5,54,0,-10.0,1286.0957488637500
2019年11月17日14:15:15,39,141.99939982096400,0.500399669011434,50,0,-124.57799135706200,1161.517757506690
2019年11月17日14:15:53,0,116.66571044921900,0.8335238297780360,58,3,-297.54270995455600,-297.54270995455600
2019年11月17日14:15:58,1,90.998779296875,0.8332112630208330,42,1,765.0739721789730,467.5312622244170
2019年11月17日14:16:03,2,12.11904780069990,64.16666666666670,35,1,-1025.0137956386900,-557.482533414275
2019年11月17日14:16:11,3,6.7032521565755200,62.47723388671880,31,0,-76.49413578123530,-633.9766691955100
2019年11月17日14:16:18,4,5.863943735758460,61.29462687174480,32,0,-13.494815721631100,-647.4714849171410
2019年11月17日14:16:26,5,6.229770024617510,61.86228434244790,35,0,-795.2361566188220,-1442.707641535960
2019年11月17日14:16:31,6,5.892055511474610,61.06390380859380,34,2,-3.4186488049141400,-1446.126290340880
2019年11月17日14:16:37,7,5.8079579671224000,61.20774841308590,33,2,-823.219457285338,-2269.3457476262100
2019年11月17日14:16:42,8,5.863943735758460,61.29462687174480,39,1,-9.73062682205665,-2279.0763744482700
2019年11月17日14:16:48,9,15.0625,65.5,24,4,-918.1744293472260,-3197.250803795500
2019年11月17日14:16:54,10,15.173835754394500,63.166666666666700,47,1,-7.05368498146413,-3204.304488776960
2019年11月17日14:17:00,11,11.736788431803400,61.73221333821620,55,3,-720.8488235463480,-3925.1533123233100
2019年11月17日14:17:05,12,12.666666666666700,64.33333333333330,37,1,-10.0,-3935.1533123233100
2019年11月17日14:17:10,13,14.0,75.5,27,1,-10.0,-3945.1533123233100
2019年11月17日14:17:17,14,14.0,75.5,51,3,-10.0,-3955.1533123233100
2019年11月17日14:17:23,15,14.0,75.5,37,3,-10.0,-3965.1533123233100
2019年11月17日14:17:30,16,14.0,75.5,55,3,-10.0,-3975.1533123233100
2019年11月17日14:17:36,17,14.0,75.5,54,3,-10.0,-3985.1533123233100
2019年11月17日14:17:43,18,14.0,75.5,27,3,-10.0,-3995.1533123233100
2019年11月17日14:17:50,19,42.166666666666700,54.833333333333300,27,0,288.28374891870300,-3706.8695634046100
2019年11月17日14:17:56,20,52.5,46.5,53,1,81.88551022403600,-3624.9840531805700
2019年11月17日14:18:01,21,53.666666666666700,43.5,28,2,98.89333099931350,-3526.090722181260
2019年11月17日14:18:08,22,47.833333333333300,61.5,40,3,-74.68508548564840,-3600.7758076669100
2019年11月17日14:18:14,23,38.50000000000000,76.16666666666670,24,3,-219.15381793677800,-3819.9296256036800
2019年11月17日14:18:22,24,27.666666666666700,44.166666666666700,27,0,-96.52885975805450,-3916.458485361740
2019年11月17日14:18:27,25,18.666666666666700,39.166666666666700,27,1,-107.36916103894400,-4023.827646400680
2019年11月17日14:18:36,26,31.196970621744800,10.166666666666700,30,0,71.20654778394540,-3952.6210986167400
2019年11月17日14:18:48,27,32.833333333333300,30.833333333333300,26,4,34.22360220181650,-3918.39749641492
2019年11月17日14:18:55,28,29.75806427001950,30.123654683431000,44,0,-10.0,-3928.39749641492
2019年11月17日14:19:03,29,22.333333333333300,45.0,49,0,-10.0,-3938.39749641492
2019年11月17日14:19:08,30,22.333333333333300,45.0,39,1,-10.0,-3948.39749641492
2019年11月17日14:19:14,31,14.0,73.0,30,1,-109.21701396132300,-4057.614510376240
2019年11月17日14:19:19,32,7.44810676574707,64.93738301595050,29,1,-73.82568513979640,-4131.440195516040
2019年11月17日14:19:24,33,7.183368682861330,55.319722493489600,38,1,-26.962409193967000,-4158.402604710010
2019年11月17日14:19:39,0,8.251572291056320,59.0,0,1,-20.6764311065956,-20.6764311065956
2019年11月17日14:19:44,1,12.166666666666700,58.0,28,2,33.32942753314880,12.652996426553200
2019年11月17日14:19:49,2,11.337287902832000,48.930806477864600,33,2,-0.8256372701950450,11.82735915635820
2019年11月17日14:19:55,3,15.35714340209960,39.26190439860030,30,2,22.93081931891240,34.75817847527050
2019年11月17日14:20:02,4,14.424242655436200,15.666666666666700,28,0,-24.903573686601700,9.854604788668840
2019年11月17日14:20:08,5,11.504566192627000,6.500000000000000,28,1,-50.42353462656850,-40.568929837899600
2019年11月17日14:20:14,6,10.666666666666700,6.500000000000000,55,4,-45.67882213637490,-86.24775197427450
2019年11月17日14:20:20,7,10.166666666666700,6.833333333333330,30,4,-10.0,-96.24775197427450
2019年11月17日14:20:27,8,12.0,5.166666666666670,30,4,-0.14596846326981000,-96.39372043754440
2019年11月17日14:20:33,9,14.608614603678400,4.833333333333330,33,4,-10.0,-106.39372043754400
2019年11月17日14:21:11,0,85.16666666666670,0.6666666666666670,39,2,743.5866767904430,743.5866767904430
2019年11月17日14:21:17,1,4.444444338480630,48.166666666666700,58,3,-8.420802558049450,735.1658742323930
2019年11月17日14:21:23,2,4.444444338480630,48.166666666666700,33,2,-10.0,725.1658742323930
2019年11月17日14:21:28,3,4.444444338480630,48.166666666666700,41,2,-10.0,715.1658742323930
2019年11月17日14:21:33,4,35.5,1.5,56,2,258.9964014609700,974.162275693363
